10:24:34 13-11-2009 | th-0074 | 01 |                  main.c   275 | VTSERVER Start...
10:25:05 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:25:05 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:25:05 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:25:05 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:25:06 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:25:06 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:06 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:06 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:25:06 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:25:06 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:25:06 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:25:06 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:25:06 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:25:06 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:25:06 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:25:07 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:07 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:07 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:25:07 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:25:07 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:25:07 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:25:07 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:25:07 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:25:07 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:25:07 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:25:07 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:08 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:08 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:25:08 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:25:08 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:25:08 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:25:08 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:25:08 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:25:08 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:25:08 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:25:08 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:08 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:25:09 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:25:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:25:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:25:09 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:25:09 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:25:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:25:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:25:09 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:09 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:25:10 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:25:10 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:25:10 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:25:10 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:25:10 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:25:10 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:25:10 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:25:10 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:10 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:10 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:25:11 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:25:11 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:25:11 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:25:11 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:25:11 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:25:11 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:25:11 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:25:12 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:12 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:12 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:25:12 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:25:12 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:25:12 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:25:12 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:25:12 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:25:12 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:25:12 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:25:12 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:13 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:13 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne 1) ok.
10:25:13 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   625 | abs_sgbd_freeResult...
10:25:13 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   398 | abs_sgbd_pg_freeResult...
10:25:13 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   409 | abs_sgbd_pg_freeResult ok.
10:25:13 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   319 | abs_sgbd_getConnection...
10:25:13 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   432 | abs_sgbd_query...
10:25:13 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   168 | abs_sgbd_pg_query...
10:25:13 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   196 | abs_sgbd_pg_query ok (statut PGRES_TUPLES_OK).
10:25:13 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:13 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:14 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:14 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:14 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:14 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.shape) ok.
10:25:14 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:14 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:14 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne bumpRectangle) ok.
10:25:14 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:14 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:14 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663984...
10:25:14 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:15 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:15 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:15 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:15 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:15 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:15 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.shapeVisible) ok.
10:25:15 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:15 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:15 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne true) ok.
10:25:15 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:15 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:16 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8664000...
10:25:16 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:16 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:16 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:16 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:16 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:16 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:16 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.borderVisible) ok.
10:25:16 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:16 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:16 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne false) ok.
10:25:17 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:17 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:17 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8664000...
10:25:17 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:17 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:17 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:17 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:17 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:17 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:17 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.textVisible) ok.
10:25:17 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:18 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:18 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne true) ok.
10:25:18 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:18 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:18 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8664000...
10:25:18 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:18 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:18 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:18 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:18 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:19 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:19 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.border) ok.
10:25:19 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:19 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne solid1) ok.
10:25:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:25:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:20 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:20 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:20 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.background) ok.
10:25:21 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne #0000FF) ok.
10:25:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:25:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:21 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:21 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:21 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.foreground) ok.
10:25:22 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne #FFFFFF) ok.
10:25:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:25:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:22 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:22 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
10:25:23 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne node.borderColor) ok.
10:25:23 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   681 | abs_sgbd_getField...
10:25:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   573 | abs_sgbd_pg_getField...
10:25:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   583 | abs_sgbd_pg_getField (retourne #0000FF) ok.
10:25:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   754 | abs_sgbd_pg_decodeBytes...
10:25:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   756 | abs_sgbd_pg_decodeBytes (retourne 15791912) ok.
10:25:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   763 | abs_sgbd_pg_freeMem 8663968...
10:25:23 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   765 | abs_sgbd_pg_freeMem ok.
10:25:24 13-11-2009 | th-00f0 | 05 |              abs_sgbd.c   639 | abs_sgbd_numRows...
10:25:24 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   457 | abs_sgbd_pg_numRows...
10:25:24 13-11-2009 | th-00f0 | 05 |        abs_sgbd_pgsql.c   467 | abs_sgbd_pg_numRows (retourne 112) ok.
